compound, constituent, anonymized_annotator_id, rating
transition point, transition, annotator_93, 2
transition point, transition, annotator_84, 5
transition point, transition, annotator_92, 5
unit mass, unit, annotator_86, 5
unit mass, unit, annotator_80, 4
unit mass, mass, annotator_86, 5
unit mass, unit, annotator_90, 2
unit mass, unit, annotator_82, 3
unit mass, unit, annotator_81, 4
unit mass, mass, annotator_80, 5
unit mass, unit, annotator_93, 3
unit mass, unit, annotator_84, 4
unit mass, unit, annotator_91, 5
unit mass, unit, annotator_85, 5
unit mass, unit, annotator_83, 5
unit mass, unit, annotator_10_excluded, 5
unit mass, unit, annotator_87, 5
unit mass, mass, annotator_93, 4
unit mass, unit, annotator_88, 3
unit mass, mass, annotator_82, 4
unit mass, unit, annotator_89, 3
unit mass, unit, annotator_92, 3
unit mass, mass, annotator_81, 4
unit mass, mass, annotator_10_excluded, 5
unit mass, mass, annotator_89, 3
unit mass, mass, annotator_92, 3
unit mass, mass, annotator_90, 5
unit mass, mass, annotator_87, 0
unit mass, mass, annotator_91, 4
unit mass, mass, annotator_83, 5
unit mass, mass, annotator_85, 5
unit mass, mass, annotator_84, 4
unit mass, mass, annotator_88, 3
vacuum tube, vacuum, annotator_81, 4
vacuum tube, tube, annotator_92, 3
vacuum tube, tube, annotator_82, 1
vacuum tube, tube, annotator_91, 2
vacuum tube, vacuum, annotator_89, 5
vacuum tube, vacuum, annotator_90, 3
vacuum tube, vacuum, annotator_84, 5
vacuum tube, vacuum, annotator_85, 5
vacuum tube, vacuum, annotator_80, 5
vacuum tube, tube, annotator_90, 5
vacuum tube, vacuum, annotator_91, 4
vacuum tube, tube, annotator_80, 5
vacuum tube, tube, annotator_85, 5
vacuum tube, tube, annotator_10_excluded, 5
vacuum tube, tube, annotator_89, 3
vacuum tube, tube, annotator_86, 4
vacuum tube, tube, annotator_93, 4
vacuum tube, tube, annotator_88, 4
vacuum tube, tube, annotator_84, 5
vacuum tube, vacuum, annotator_88, 3
vacuum tube, tube, annotator_83, 5
vacuum tube, tube, annotator_81, 4
vacuum tube, vacuum, annotator_10_excluded, 5
vacuum tube, vacuum, annotator_83, 5
vacuum tube, tube, annotator_87, 0
vacuum tube, vacuum, annotator_93, 4
vacuum tube, vacuum, annotator_86, 4
vacuum tube, vacuum, annotator_82, 4
vacuum tube, vacuum, annotator_87, 0
vacuum tube, vacuum, annotator_92, 5
vapour pressure, pressure, annotator_84, 5
vapour pressure, pressure, annotator_85, 3
vapour pressure, pressure, annotator_90, 5
vapour pressure, pressure, annotator_89, 3
vapour pressure, pressure, annotator_81, 4
vapour pressure, pressure, annotator_82, 5
vapour pressure, pressure, annotator_91, 3
vapour pressure, pressure, annotator_83, 5
vapour pressure, pressure, annotator_10_excluded, 5
vapour pressure, pressure, annotator_86, 5
vapour pressure, pressure, annotator_88, 4
vapour pressure, pressure, annotator_92, 5
vapour pressure, pressure, annotator_93, 2
vapour pressure, pressure, annotator_80, 5
vapour pressure, vapour, annotator_93, 2
vapour pressure, vapour, annotator_85, 5
vapour pressure, vapour, annotator_91, 4
vapour pressure, vapour, annotator_84, 4
vapour pressure, vapour, annotator_88, 4
vapour pressure, vapour, annotator_92, 5
vapour pressure, vapour, annotator_87, 5
vapour pressure, vapour, annotator_89, 3
vapour pressure, vapour, annotator_82, 5
vapour pressure, vapour, annotator_10_excluded, 5
vapour pressure, vapour, annotator_81, 4
vapour pressure, vapour, annotator_86, 5
vapour pressure, vapour, annotator_83, 5
vapour pressure, vapour, annotator_80, 5
vapour pressure, pressure, annotator_87, 3
vapour pressure, vapour, annotator_90, 3
battery power, battery, annotator_94, 5
battery power, power, annotator_95, 2
battery power, power, annotator_96, 5
battery power, power, annotator_97, 5
battery power, power, annotator_98, 5
battery power, power, annotator_63, 5
battery power, power, annotator_99, 5
battery power, power, annotator_87, 2
battery power, power, annotator_100, 5
battery power, power, annotator_101, 5
battery power, power, annotator_5, 0
battery power, power, annotator_102, 4
battery power, power, annotator_79, 0
battery power, power, annotator_103, 5
battery power, power, annotator_104, 4
battery power, power, annotator_94, 5
battery power, battery, annotator_87, 5
battery power, battery, annotator_63, 5
battery power, battery, annotator_104, 5
battery power, battery, annotator_5, 5
battery power, battery, annotator_96, 5
battery power, battery, annotator_100, 5
battery power, battery, annotator_102, 3
battery power, battery, annotator_79, 5
battery power, battery, annotator_97, 5
battery power, battery, annotator_98, 5
battery power, battery, annotator_103, 5
battery power, battery, annotator_95, 4
battery power, battery, annotator_101, 5
battery power, battery, annotator_99, 4
blood pressure, pressure, annotator_102, 5
blood pressure, pressure, annotator_63, 5
blood pressure, pressure, annotator_94, 3
blood pressure, pressure, annotator_97, 5
blood pressure, pressure, annotator_100, 5
blood pressure, pressure, annotator_99, 5
blood pressure, blood, annotator_101, 5
blood pressure, pressure, annotator_104, 4
blood pressure, blood, annotator_102, 4
blood pressure, blood, annotator_96, 0
blood pressure, blood, annotator_99, 5
blood pressure, blood, annotator_87, 5
blood pressure, blood, annotator_98, 5
blood pressure, blood, annotator_5, 4
blood pressure, blood, annotator_104, 4
blood pressure, blood, annotator_100, 5
blood pressure, blood, annotator_94, 5
blood pressure, pressure, annotator_5, 1
blood pressure, blood, annotator_79, 5
blood pressure, blood, annotator_103, 4
blood pressure, blood, annotator_95, 5
blood pressure, blood, annotator_63, 5
blood pressure, pressure, annotator_103, 4
blood pressure, pressure, annotator_98, 5
blood pressure, pressure, annotator_79, 1
blood pressure, pressure, annotator_96, 5
blood pressure, pressure, annotator_95, 5
blood pressure, pressure, annotator_87, 1
blood pressure, blood, annotator_97, 5
blood pressure, pressure, annotator_101, 5
boundary line, line, annotator_103, 4
boundary line, line, annotator_96, 5
boundary line, line, annotator_95, 3
boundary line, line, annotator_102, 3
boundary line, line, annotator_98, 4
boundary line, line, annotator_63, 3
boundary line, line, annotator_79, 1
boundary line, line, annotator_99, 4
boundary line, line, annotator_97, 5
boundary line, line, annotator_87, 0
boundary line, line, annotator_5, 5
boundary line, line, annotator_94, 4
boundary line, line, annotator_100, 3
boundary line, line, annotator_101, 4
boundary line, line, annotator_104, 5
boundary line, boundary, annotator_100, 5
boundary line, boundary, annotator_98, 5
boundary line, boundary, annotator_5, 1
boundary line, boundary, annotator_104, 5
boundary line, boundary, annotator_103, 4
boundary line, boundary, annotator_102, 2
boundary line, boundary, annotator_101, 4
boundary line, boundary, annotator_95, 4
boundary line, boundary, annotator_87, 5
boundary line, boundary, annotator_94, 5
boundary line, boundary, annotator_99, 2
boundary line, boundary, annotator_79, 5
boundary line, boundary, annotator_97, 5
boundary line, boundary, annotator_96, 0
boundary line, boundary, annotator_63, 5
contact theory, contact, annotator_101, 3
contact theory, contact, annotator_97, 4
contact theory, contact, annotator_79, 0
contact theory, contact, annotator_98, 4
contact theory, contact, annotator_95, 1
contact theory, contact, annotator_102, 1
contact theory, contact, annotator_63, 2
contact theory, contact, annotator_94, 3
contact theory, contact, annotator_104, 2
contact theory, contact, annotator_100, 3
contact theory, contact, annotator_99, 1
contact theory, contact, annotator_87, 5
contact theory, contact, annotator_103, 1
contact theory, theory, annotator_96, 0
contact theory, theory, annotator_95, 2
contact theory, theory, annotator_103, 3
contact theory, theory, annotator_99, 4
contact theory, theory, annotator_87, 1
contact theory, theory, annotator_94, 5
contact theory, theory, annotator_79, 5
contact theory, theory, annotator_98, 5
contact theory, theory, annotator_104, 2
contact theory, theory, annotator_97, 4
contact theory, contact, annotator_5, 0
contact theory, theory, annotator_100, 2
contact theory, contact, annotator_96, 0
contact theory, theory, annotator_101, 4
contact theory, theory, annotator_5, 5
contact theory, theory, annotator_102, 4
contact theory, theory, annotator_63, 5
crown glass, glass, annotator_96, 0
crown glass, glass, annotator_102, 3
crown glass, glass, annotator_104, 3
crown glass, glass, annotator_95, 2
crown glass, glass, annotator_100, 5
crown glass, glass, annotator_79, 5
crown glass, glass, annotator_5, 5
crown glass, glass, annotator_97, 5
crown glass, glass, annotator_87, 0
crown glass, glass, annotator_98, 4
crown glass, glass, annotator_103, 3
crown glass, glass, annotator_94, 5
crown glass, glass, annotator_63, 4
crown glass, glass, annotator_99, 4
crown glass, glass, annotator_101, 3
crown glass, crown, annotator_97, 1
crown glass, crown, annotator_99, 0
crown glass, crown, annotator_98, 3
crown glass, crown, annotator_103, 3
crown glass, crown, annotator_104, 1
crown glass, crown, annotator_102, 1
crown glass, crown, annotator_96, 0
crown glass, crown, annotator_63, 1
crown glass, crown, annotator_94, 0
crown glass, crown, annotator_95, 4
crown glass, crown, annotator_5, 0
crown glass, crown, annotator_100, 1
crown glass, crown, annotator_79, 5
crown glass, crown, annotator_87, 0
crown glass, crown, annotator_101, 3
cut surface, surface, annotator_79, 5
cut surface, surface, annotator_63, 5
cut surface, surface, annotator_5, 2
cut surface, cut, annotator_63, 0
cut surface, cut, annotator_5, 2
cut surface, surface, annotator_104, 1
cut surface, surface, annotator_87, 0
cut surface, surface, annotator_99, 4
cut surface, surface, annotator_94, 3
cut surface, surface, annotator_101, 4
cut surface, surface, annotator_98, 3
cut surface, surface, annotator_102, 3
cut surface, cut, annotator_101, 3
cut surface, cut, annotator_99, 3
cut surface, cut, annotator_97, 5
cut surface, surface, annotator_95, 4
cut surface, cut, annotator_100, 5
cut surface, cut, annotator_94, 5
cut surface, cut, annotator_96, 0
cut surface, cut, annotator_102, 4
cut surface, cut, annotator_103, 1
cut surface, cut, annotator_87, 5
cut surface, surface, annotator_97, 5
cut surface, surface, annotator_96, 0
cut surface, cut, annotator_98, 2
cut surface, cut, annotator_79, 0
cut surface, cut, annotator_104, 4
cut surface, cut, annotator_95, 4
cut surface, surface, annotator_100, 5
cut surface, surface, annotator_103, 3
equilibrium theory, theory, annotator_100, 5
equilibrium theory, theory, annotator_87, 0
equilibrium theory, theory, annotator_63, 5
equilibrium theory, theory, annotator_104, 2
equilibrium theory, theory, annotator_103, 1
equilibrium theory, theory, annotator_101, 4
equilibrium theory, theory, annotator_79, 5
equilibrium theory, theory, annotator_97, 5
equilibrium theory, theory, annotator_94, 3
equilibrium theory, theory, annotator_98, 5
equilibrium theory, theory, annotator_96, 0
equilibrium theory, theory, annotator_99, 5
equilibrium theory, theory, annotator_102, 3
equilibrium theory, theory, annotator_95, 2
equilibrium theory, equilibrium, annotator_94, 4
equilibrium theory, equilibrium, annotator_101, 4
equilibrium theory, theory, annotator_5, 4
equilibrium theory, equilibrium, annotator_95, 1
equilibrium theory, equilibrium, annotator_99, 3
equilibrium theory, equilibrium, annotator_98, 3
equilibrium theory, equilibrium, annotator_97, 5
equilibrium theory, equilibrium, annotator_102, 3
equilibrium theory, equilibrium, annotator_5, 1
equilibrium theory, equilibrium, annotator_96, 0
equilibrium theory, equilibrium, annotator_87, 0
equilibrium theory, equilibrium, annotator_103, 5
equilibrium theory, equilibrium, annotator_100, 5
equilibrium theory, equilibrium, annotator_79, 1
equilibrium theory, equilibrium, annotator_63, 5
equilibrium theory, equilibrium, annotator_104, 5
extensor muscle, muscle, annotator_96, 4
extensor muscle, muscle, annotator_98, 5
extensor muscle, muscle, annotator_63, 4
extensor muscle, muscle, annotator_102, 5
extensor muscle, muscle, annotator_79, 5
extensor muscle, muscle, annotator_87, 5
extensor muscle, muscle, annotator_5, 5
extensor muscle, muscle, annotator_104, 4
extensor muscle, muscle, annotator_100, 5
extensor muscle, muscle, annotator_101, 4
extensor muscle, muscle, annotator_94, 5
extensor muscle, muscle, annotator_103, 5
extensor muscle, muscle, annotator_95, 5
extensor muscle, muscle, annotator_97, 5
extensor muscle, muscle, annotator_99, 1
extensor muscle, extensor, annotator_5, 1
extensor muscle, extensor, annotator_103, 1
extensor muscle, extensor, annotator_99, 4
extensor muscle, extensor, annotator_98, 3
extensor muscle, extensor, annotator_97, 5
extensor muscle, extensor, annotator_95, 0
extensor muscle, extensor, annotator_104, 2
extensor muscle, extensor, annotator_63, 4
extensor muscle, extensor, annotator_102, 1
extensor muscle, extensor, annotator_100, 4
extensor muscle, extensor, annotator_79, 0
extensor muscle, extensor, annotator_94, 5
extensor muscle, extensor, annotator_96, 0
extensor muscle, extensor, annotator_87, 5
extensor muscle, extensor, annotator_101, 2
haemoglobin value, haemoglobin, annotator_95, 4
haemoglobin value, haemoglobin, annotator_99, 1
haemoglobin value, haemoglobin, annotator_102, 4
haemoglobin value, haemoglobin, annotator_97, 5
haemoglobin value, haemoglobin, annotator_63, 5
haemoglobin value, haemoglobin, annotator_96, 0
